sep=^
Task ID^Storage Interval^Operator ID^Message Length (secs)^Start Time^Stop Time^Threshold Method^Duration^Station Name^All Single Channels^Location (lat)^Location (lon)^Antenna^Polarization
1354^1 hours^SMSWS06^15^6/15/2021 10:00:00 AM^6/30/2021 10:00:14 AM^Noise Riding 10 dB^Fixed: 15 days^San Miguel^No^13.492785^-88.191432^Vertical Ref^Vertical

Band #^Start Frequency (MHz)^Stop Frequency (MHz)^Bandwidth (kHz)
1^210.000000^225.000000^20.00000
2^225.000000^250.000000^20.00000
3^250.000000^270.000000^20.00000

Channel No.^Frequency (MHz)^Time of Day^Occupancy (%)^Field Strength (dBuV/m)
23^210.440000^03:00:00 PM^0^---
23^210.440000^04:00:00 PM^0^---
23^210.440000^05:00:00 PM^0^---
23^210.440000^06:00:00 PM^0^---
23^210.440000^07:00:00 PM^0^---
23^210.440000^08:00:00 PM^0^---
23^210.440000^09:00:00 PM^0^---
23^210.440000^10:00:00 PM^0^---
23^210.440000^11:00:00 PM^0^---
23^210.440000^12:00:00 AM^0^---
23^210.440000^01:00:00 AM^0^---
23^210.440000^02:00:00 AM^0^---
23^210.440000^03:00:00 AM^0^---
23^210.440000^04:00:00 AM^0^---
23^210.440000^05:00:00 AM^0^---
23^210.440000^06:00:00 AM^0^---
23^210.440000^07:00:00 AM^0^---
23^210.440000^08:00:00 AM^0^---
23^210.440000^09:00:00 AM^0^---
23^210.440000^10:00:00 AM^0^---
24^210.460000^11:00:00 AM^0^---
24^210.460000^12:00:00 PM^0^---
24^210.460000^01:00:00 PM^0^---
24^210.460000^02:00:00 PM^0^---
24^210.460000^03:00:00 PM^0^---
24^210.460000^04:00:00 PM^0^---
24^210.460000^05:00:00 PM^0^---
24^210.460000^06:00:00 PM^0^---
24^210.460000^07:00:00 PM^0^---
24^210.460000^08:00:00 PM^0^---
24^210.460000^09:00:00 PM^0^---
24^210.460000^10:00:00 PM^0^---
24^210.460000^11:00:00 PM^0^---
24^210.460000^12:00:00 AM^0^---
24^210.460000^01:00:00 AM^0^---
24^210.460000^02:00:00 AM^0^---
24^210.460000^03:00:00 AM^0^---
24^210.460000^04:00:00 AM^0^---
24^210.460000^05:00:00 AM^0^---
24^210.460000^06:00:00 AM^0^---
24^210.460000^07:00:00 AM^0^---
24^210.460000^08:00:00 AM^0^---
24^210.460000^09:00:00 AM^0^---
24^210.460000^10:00:00 AM^0^---
25^210.480000^11:00:00 AM^0^---
25^210.480000^12:00:00 PM^0^---
25^210.480000^01:00:00 PM^0^---
25^210.480000^02:00:00 PM^0^---
25^210.480000^03:00:00 PM^0^---
25^210.480000^04:00:00 PM^0^---
25^210.480000^05:00:00 PM^0^---
25^210.480000^06:00:00 PM^0^---
